id,name,catchment-area,easting,northing,latitude,longitude,river,location,station-level,measuring-authority-id,measuring-authority-station-id,hydrometric-area,opened,closed,station-type,bankfull-flow,structurefull-flow,sensitivity,nrfa-mean-flow,nrfa-peak-flow,feh-pooling,feh-qmed,feh-neither,nhmp,benchmark,live-data,eflag,historic-droughts,marius,outlook-analogues,outlook-esp,factors-affecting-runoff,gdf-start-date,gdf-end-date,gdf-mean-flow,gdf-min-flow,gdf-first-date-of-min,gdf-last-date-of-min,gdf-max-flow,gdf-first-date-of-max,gdf-last-date-of-max,gdf-q95-flow,gdf-q70-flow,gdf-q50-flow,gdf-q10-flow,gdf-q05-flow,gdf-base-flow-index,gdf-day-count,gdf-flow-count,gdf-percent-complete,peak-flow-start-date,peak-flow-end-date,qmed,minimum-altitude,10-percentile-altitude,50-percentile-altitude,90-percentile-altitude,maximum-altitude,saar-1941-1970,saar-1961-1990,lcm2000-woodland,lcm2000-arable-horticultural,lcm2000-grassland,lcm2000-mountain-heath-bog,lcm2000-urban,lcm2007-woodland,lcm2007-arable-horticultural,lcm2007-grassland,lcm2007-mountain-heath-bog,lcm2007-urban,high-perm-bedrock,moderate-perm-bedrock,low-perm-bedrock,mixed-perm-bedrock,high-perm-superficial,low-perm-superficial,mixed-perm-superficial,propwet,bfihost,farl,dpsbar,sprhost,rmed-1d,rmed-2d,rmed-1h,ldp,dplbar,altbar,aspbar,aspvar,ihdtm-height,ihdtm-catchment-area,mean-flood-plain-depth,mean-flood-plain-location,mean-flood-plain-extent,urbext-1990,urbconc-1990,urbloc-1990,urbext-2000,urbconc-2000,urbloc-2000,data-summary
33021,Rhee at Burnt Mill,303.0,541538,252368,52.15146,0.06734,Rhee,Burnt Mill,8.9,EA-EA,33021,33,01/01/1962,,C,,14.0,19.4,True,True,False,True,False,False,False,True,False,False,False,False,False,GEI,01/10/1962,30/09/2021,1.176,0.05,21/08/1976,22/08/1976,20.7,24/11/1984,24/11/1984,0.256,0.465,0.713,2.43,3.47,0.73,21550.0,21549.0,99.995,01/10/1962,,7.987,9.4,19.8,40.6,95.9,165.5,573.0,559.0,0.0332,0.7198,0.1932,,0.0472,0.0217,0.7983,0.1342,0.0029,0.0416,0.7552,,,0.2448,0.0537,,0.1634,0.24,0.713,0.994,24.8,24.05,28.3,35.0,10.6,35.24,18.49,49.0,10.0,0.24,9.4,308.05,0.934,0.885,0.1779,0.0142,0.523,0.864,0.0213,0.757,0.839,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33024,Cam at Dernford,198.0,546686,250642,52.13461,0.14178,Cam,Dernford,14.7,EA-EA,33024,33,01/03/1949,,TP,,8.0,14.6,True,True,False,False,True,False,False,True,False,False,False,False,False,GEI,21/02/1949,30/09/2021,0.896,0.034,03/07/1949,04/07/1949,12.4,06/05/1978,06/05/1978,0.256,0.476,0.667,1.62,2.23,0.76,26520.0,26400.0,99.548,01/01/1963,,8.04,15.4,31.4,89.8,115.2,144.2,603.0,588.0,0.0891,0.6801,0.1571,,0.0678,0.0679,0.745,0.1379,0.0007,0.0472,0.9684,,,0.0316,0.0428,,0.5183,0.28,0.653,0.991,37.8,26.38,28.9,36.2,10.7,35.25,20.93,82.0,352.0,0.1,15.4,199.59,0.58,0.708,0.0811,0.0204,0.583,0.845,0.0279,0.767,0.81,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33025,Babingly at West Newton Mill,39.6,569494,325633,52.80162,0.51279,Babingly,West Newton Mill,9.9,EA-EA,,33,01/01/1963,31/12/1976,TP,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,GI,09/11/1963,31/07/1976,0.362,0.082,05/11/1972,06/11/1972,1.482,08/06/1975,08/06/1975,0.153,0.25,0.324,0.603,0.711,0.92,4649.0,4422.0,95.117,,,,13.4,19.6,60.4,81.6,93.4,697.0,689.0,0.0825,0.7324,0.1623,,0.0187,0.0834,0.7355,0.1715,0.0009,0.0078,0.9031,,,0.0969,0.0983,,0.238,0.24,0.916,0.941,29.2,8.96,29.8,37.6,11.0,15.99,8.46,54.0,275.0,0.15,13.4,44.69,0.562,0.789,0.1072,0.0095,0.458,0.86,0.0058,0.597,0.874,gdf;gmf;cmr;cdr;cdr-d
33027,Rhee at Wimpole,119.1,533301,248518,52.11892,-0.05449,Rhee,Wimpole,17.9,EA-EA,33027,33,01/01/1965,,FL,,6.0,30.0,True,True,False,True,False,False,False,True,False,False,False,False,False,GEI,01/07/1965,30/09/2020,0.493,0.0,22/08/1976,27/08/1976,10.2,04/02/2001,04/02/2001,0.081,0.164,0.26,1.12,1.64,0.68,20181.0,19864.0,98.429,01/07/1965,,5.348,19.2,25.9,43.6,80.5,165.5,568.0,558.0,0.0257,0.7693,0.1692,,0.0303,0.017,0.8537,0.1005,0.0021,0.0258,0.5391,,,0.4609,,,0.219,0.24,0.613,1.0,22.1,31.54,28.9,35.9,10.6,21.46,10.92,50.0,18.0,0.22,19.2,128.49,0.999,0.827,0.1963,0.0077,0.397,0.909,0.0131,0.699,0.909,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33029,Stringside at Whitebridge,98.8,571602,300623,52.57635,0.531,Stringside,Whitebridge,2.5,EA-EA,33029,33,01/01/1965,,FL,,,21.1,True,True,True,True,False,True,True,True,True,True,True,True,True,GI,22/07/1965,30/09/2021,0.51,0.001,27/08/1995,27/08/1995,4.7,30/12/2017,30/12/2017,0.059,0.21,0.377,1.1,1.33,0.84,20525.0,20515.0,99.951,01/08/1965,,2.734,7.2,9.5,20.0,53.4,82.7,633.0,628.0,0.1253,0.6933,0.1402,,0.0404,0.1217,0.7018,0.1469,0.0005,0.0272,0.9216,,,0.0784,0.021,,0.2705,0.23,0.864,0.991,13.5,12.39,28.4,36.3,11.1,19.14,9.45,25.0,205.0,0.18,7.2,95.41,0.949,0.78,0.2259,0.0072,0.642,1.291,0.0066,0.806,1.344,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33032,Heacham at Heacham,59.0,568523,337484,52.90836,0.50453,Heacham,Heacham,9.4,EA-EA,33032,33,01/01/1965,,C+C,,5.0,33.5,True,True,True,True,False,False,False,True,False,False,False,False,False,GI,01/11/1965,30/09/2021,0.207,0.015,12/12/1991,12/12/1991,1.09,10/01/1994,10/01/1994,0.055,0.117,0.17,0.388,0.484,0.97,20423.0,20378.0,99.78,01/11/1965,,0.449,10.2,34.9,60.5,72.0,92.3,694.0,688.0,0.0861,0.6855,0.2155,0.0008,0.01,0.0897,0.7455,0.1567,,0.0072,1.0,,,,0.1094,,0.3978,0.24,0.968,0.983,25.6,6.01,30.6,38.3,11.1,21.59,10.88,57.0,333.0,0.13,10.2,56.16,0.533,1.201,0.116,0.0164,0.523,1.006,0.0064,0.62,1.095,gdf;gmf;cmr;cdr;cdr-d;gauging-stage;gauging-flow;amax-stage;amax-flow
33033,Hiz at Arlesey,108.0,519004,237883,52.0266,-0.2669,Hiz,Arlesey,35.7,EA-EA,33033,33,01/01/1973,,C,,12.9,19.0,True,True,False,False,True,False,False,True,False,False,False,False,False,GEI,01/04/1973,30/09/2021,0.678,0.204,27/08/1976,27/08/1976,7.56,07/02/2014,07/02/2014,0.333,0.463,0.566,1.08,1.38,0.85,17715.0,17711.0,99.977,01/04/1973,,3.72,35.5,51.0,84.0,136.1,178.6,618.0,602.0,0.0778,0.6342,0.1535,,0.1336,0.0592,0.6219,0.1867,0.0022,0.1291,0.9481,,,0.0519,0.1914,0.0955,0.1928,0.3,0.771,0.99,35.6,20.35,29.6,36.1,10.5,25.64,13.34,87.0,20.0,0.17,35.5,112.96,0.566,0.804,0.0948,0.0578,0.689,0.889,0.0697,0.847,0.903,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33046,Thet at Redbridge,145.3,599615,292300,52.49207,0.93886,Thet,Redbridge,20.1,EA-EA,33046,33,01/01/1973,,C,14.6,4.0,23.8,True,True,False,True,False,False,False,False,False,False,False,False,False,GI,14/02/1967,30/09/2020,1.009,0.025,25/08/1976,25/08/1976,18.04,17/09/1968,17/09/1968,0.143,0.307,0.56,2.267,3.37,0.59,19588.0,19453.0,99.311,01/02/1967,,7.87,20.5,31.3,44.0,56.2,71.3,658.0,624.0,0.084,0.7256,0.1451,,0.0449,0.0773,0.6563,0.2285,0.0021,0.0335,1.0,,,,0.0212,,0.9788,0.31,0.581,0.946,12.5,32.23,28.2,35.5,11.1,21.77,10.63,44.0,215.0,0.17,22.0,143.43,1.03,0.994,0.2034,0.0168,0.613,0.9,0.0163,0.783,0.864,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33049,Stanford Water at Buckenham Tofts,43.5,583407,295285,52.52456,0.70206,Stanford Water,Buckenham Tofts,14.5,EA-EA,33085,33,01/01/1973,31/12/1977,B,,1.3,,True,True,False,True,False,False,False,False,False,False,False,False,False,N,01/01/1973,30/09/1980,0.265,0.066,18/09/1980,18/09/1980,0.953,21/11/1974,21/11/1974,0.114,0.164,0.216,0.499,0.578,0.89,2830.0,2830.0,100.0,01/01/1967,01/01/1981,0.788,15.5,27.0,39.9,50.6,61.2,635.0,645.0,0.2558,0.2796,0.4429,,0.0218,0.2221,0.2555,0.5038,0.0058,0.0075,1.0,,,,0.0032,,0.8689,0.31,0.853,0.915,12.9,16.31,28.2,35.7,11.1,18.15,9.54,39.0,203.0,0.16,15.5,46.45,0.792,1.062,0.1649,0.0038,,,0.0075,0.775,1.366,gdf;gmf;cmr;cdr;cdr-d;amax-stage;amax-flow
33050,Snail at Fordham,60.6,563197,270227,52.30591,0.39225,Snail,Fordham,9.7,EA-EA,33050,33,01/01/1974,,FV,,7.8,21.4,True,True,True,True,False,False,False,True,False,False,False,False,False,GI,15/07/1960,30/09/2021,0.285,0.048,06/08/1992,06/08/1992,2.28,02/01/2003,02/01/2003,0.104,0.186,0.251,0.479,0.574,0.88,22358.0,20057.0,89.708,01/10/1974,,1.476,8.9,17.0,72.1,106.3,118.2,589.0,577.0,0.0886,0.3352,0.4818,,0.0922,0.0827,0.3294,0.494,,0.0937,1.0,,,,0.1528,,0.2658,0.26,0.738,1.0,27.8,20.59,30.9,37.7,10.9,20.28,11.85,65.0,323.0,0.38,9.3,57.88,0.606,0.635,0.1018,0.0361,0.609,0.872,0.0457,0.757,0.816,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33051,Cam at Chesterford,141.0,550523,242645,52.06174,0.19427,Cam,Chesterford,35.2,EA-EA,33051,33,01/01/1964,,CB,46.0,29.0,13.9,True,True,True,True,False,False,False,True,False,False,False,False,False,GEI,01/07/1964,30/09/2021,0.579,0.072,26/07/1976,04/10/2011,11.0,10/10/1987,10/10/1987,0.154,0.269,0.37,1.08,1.7,0.66,20911.0,20341.0,97.274,01/07/1964,,7.9,33.0,62.9,96.3,117.2,144.2,611.0,599.0,0.1026,0.6849,0.1432,,0.0626,0.0823,0.749,0.1228,0.0009,0.0444,0.9549,,,0.0451,0.036,,0.6426,0.29,0.576,0.993,40.5,31.24,29.1,36.7,10.8,22.76,12.81,93.0,29.0,0.04,33.0,140.02,0.406,0.973,0.0518,0.0188,0.602,0.839,0.0253,0.78,0.789,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33054,Babingley at Castle Rising,47.7,568007,325264,52.79877,0.49057,Babingley,Castle Rising,4.5,EA-EA,33054,33,01/01/1976,,FV,,11.0,67.0,True,True,True,True,False,False,False,True,False,False,False,False,False,GEI,13/07/1976,30/09/2021,0.518,0.079,09/08/1996,09/08/1996,3.185,06/02/2021,06/02/2021,0.195,0.352,0.455,0.861,1.0,0.95,16516.0,16474.0,99.746,01/07/1976,,1.136,10.5,17.6,56.1,81.0,93.4,694.0,686.0,0.1133,0.7073,0.1573,0.0008,0.0176,0.113,0.708,0.169,0.0009,0.0077,0.9107,,,0.0893,0.1107,,0.2285,0.24,0.906,0.944,28.4,9.74,29.9,37.6,11.0,17.78,9.57,52.0,288.0,0.15,11.9,48.53,0.599,0.759,0.1184,0.0087,0.458,0.949,0.0053,0.597,0.961,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33057,Ouzel at Leighton Buzzard,119.0,491690,224077,51.90769,-0.66855,Ouzel,Leighton Buzzard,80.9,EA-EA,33057,33,01/01/1976,,C,,7.0,8.6,True,True,False,False,True,False,False,True,False,False,False,False,False,GEI,01/02/1976,30/09/2020,0.803,0.102,23/08/1976,23/08/1976,19.4,07/02/2014,07/02/2014,0.209,0.347,0.505,1.6,2.36,0.66,16314.0,14509.0,88.936,08/01/1976,,8.13,81.4,89.3,106.7,143.8,247.3,664.0,643.0,0.0408,0.5952,0.2954,,0.0639,0.0294,0.5682,0.3492,0.006,0.042,0.3884,0.0182,0.1327,0.4606,0.0795,0.0028,0.1146,0.31,0.524,0.991,33.1,37.61,31.1,38.6,10.0,17.66,9.56,114.0,334.0,0.11,81.4,122.39,0.885,0.847,0.1573,0.0151,0.588,1.085,0.0252,0.778,1.102,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
33063,Little Ouse at Knettishall,101.0,595497,280786,52.39018,0.87155,Little Ouse,Knettishall,16.0,EA-EA,33063,33,01/01/1980,,C,,7.9,19.0,True,False,False,False,True,False,False,True,False,False,False,False,False,GEI,14/05/1980,30/09/2021,0.517,0.046,30/08/1990,31/08/1990,6.51,27/08/1987,27/08/1987,0.124,0.215,0.31,1.02,1.61,0.63,15115.0,15115.0,100.0,,,,16.4,27.0,41.2,56.8,65.5,602.0,595.0,0.0787,0.7581,0.1289,,0.0329,0.0659,0.6987,0.2104,0.0001,0.0219,1.0,,,,0.0553,,0.8291,0.28,0.596,0.982,17.2,29.13,27.3,34.6,10.7,21.98,11.75,41.0,351.0,0.15,16.4,103.33,0.834,0.938,0.1499,0.0102,0.412,0.821,0.0096,0.69,0.937,gdf;gmf;cmr;cdr;cdr-d
34002,Tas at Shotesham,146.5,622583,299391,52.54684,1.28135,Tas,Shotesham,9.6,EA-EA,34002,34,01/01/1957,,FV,,,15.8,True,False,False,False,True,False,False,True,True,True,True,False,True,GEI,01/11/1957,30/09/2021,0.758,0.079,05/09/1964,05/09/1964,42.2,16/09/1968,16/09/1968,0.177,0.305,0.443,1.63,2.34,0.59,23345.0,22959.0,98.347,,,,9.4,29.8,45.6,54.6,71.4,617.0,610.0,0.0687,0.7087,0.1852,,0.0374,0.0363,0.7101,0.2336,0.0004,0.0192,0.78,0.22,,,0.0008,,0.9992,0.29,0.434,0.993,19.5,37.28,28.0,34.3,11.1,26.78,13.41,44.0,55.0,0.11,9.4,153.19,0.935,1.179,0.176,0.0194,0.528,0.86,0.0146,0.686,0.888,gdf;gmf;cmr;cdr;cdr-d
34005,Tud at Costessey Park,73.2,616966,311275,52.65577,1.20643,Tud,Costessey Park,9.4,EA-EA,34005,34,01/01/1961,,CFL,,,16.4,True,True,True,True,False,False,False,True,False,False,False,False,False,GI,01/06/1961,30/09/2021,0.376,0.001,02/08/2002,04/08/2002,8.84,26/04/1981,26/04/1981,0.099,0.176,0.258,0.751,1.03,0.64,22037.0,21914.0,99.442,07/06/1961,,3.15,10.0,34.5,47.4,57.7,81.9,644.0,649.0,0.0865,0.6821,0.1665,,0.0595,0.0822,0.6242,0.2182,0.0034,0.0714,1.0,,,,0.1083,,0.89,0.31,0.598,0.973,20.3,32.65,28.6,36.1,11.3,25.48,14.34,46.0,63.0,0.15,10.2,72.11,0.867,1.095,0.1578,0.0313,0.679,1.215,0.0288,0.793,1.304,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
34006,Waveney at Needham Mill,370.0,622906,281137,52.38287,1.27391,Waveney,Needham Mill,16.5,EA-EA,34206,34,01/01/1963,,CC,23.0,,,True,True,False,True,False,True,False,True,True,False,False,True,False,RI,01/12/1963,30/09/2021,1.765,0.164,16/07/2018,16/07/2018,89.8,16/09/1968,16/09/1968,0.265,0.466,0.732,4.16,6.86,0.46,21124.0,21124.0,100.0,30/09/1963,,22.5,16.0,31.2,47.5,59.8,65.3,604.0,594.0,0.0529,0.7754,0.1371,,0.0345,0.04,0.7437,0.1886,0.0002,0.0265,0.4222,0.5778,,,0.0783,,0.9217,0.28,0.422,0.998,15.9,36.6,27.3,35.4,10.8,35.27,20.96,46.0,44.0,0.06,16.0,376.07,1.017,1.036,0.1806,0.0129,0.521,0.937,0.0137,0.706,0.948,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
34007,Dove at Oakley Park,133.9,617520,277092,52.34873,1.19228,Dove,Oakley Park,21.0,EA-EA,34007,34,01/01/1966,,CC,23.6,,10.1,True,True,False,True,False,False,False,True,False,False,False,False,False,RGI,01/07/1966,30/09/2021,0.698,0.093,15/09/2018,15/09/2018,32.7,16/09/1968,16/09/1968,0.145,0.204,0.291,1.46,2.47,0.46,20181.0,20050.0,99.351,21/06/1966,,12.8,21.7,38.9,52.0,61.2,65.3,601.0,585.0,0.047,0.8019,0.1171,,0.034,0.038,0.7789,0.1556,0.0001,0.0266,0.1522,0.8478,,,0.0714,,0.9286,0.28,0.427,0.996,15.2,37.28,26.5,34.8,10.6,25.73,14.37,51.0,39.0,0.15,21.7,139.37,0.961,1.054,0.1802,0.0101,0.404,1.055,0.012,0.643,1.005,gdf;gmf;cmr;cdr;cdr-d;gauging-stage;gauging-flow;amax-stage;amax-flow
34008,Ant at Honing Lock,49.3,633119,327041,52.79055,1.45598,Ant,Honing Lock,1.9,EA-EA,34008,34,01/01/1966,,C,,,19.9,True,True,False,True,False,False,False,True,False,False,False,False,False,PGI,01/06/1966,30/09/2021,0.321,0.059,03/06/1996,03/06/1996,2.6,26/04/1981,26/04/1981,0.165,0.247,0.299,0.47,0.542,0.86,20211.0,19754.0,97.739,20/05/1966,,0.948,9.0,15.3,32.3,46.5,63.9,647.0,632.0,0.087,0.6798,0.1304,,0.1024,0.0687,0.6678,0.175,0.0012,0.0864,,1.0,,,0.3393,,0.657,0.31,0.806,0.978,21.4,19.04,29.8,38.5,11.4,18.1,10.38,31.0,121.0,0.2,9.0,44.43,0.603,0.809,0.124,0.0437,0.752,1.135,0.05,0.835,1.089,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
34010,Waveney at Billingford Bridge,149.4,616787,278241,52.35933,1.18228,Waveney,Billingford Bridge,20.3,EA-EA,34010,34,01/01/1968,,MIS,7.5,,33.1,True,False,False,False,True,False,False,True,False,False,False,False,False,REI,01/04/1968,30/09/2021,0.74,0.011,28/08/1990,28/08/1990,52.8,16/09/1968,16/09/1968,0.076,0.17,0.308,1.66,2.67,0.46,19541.0,19384.0,99.197,,,,20.9,28.7,42.1,52.3,61.0,606.0,603.0,0.0569,0.7312,0.1723,,0.0394,0.0396,0.6984,0.2258,0.0003,0.0342,0.9061,0.0939,,,0.0962,,0.9038,0.29,0.44,0.999,15.2,35.1,27.6,35.1,10.9,20.92,12.24,41.0,147.0,0.09,21.0,150.12,1.0,1.017,0.1837,0.0193,0.605,0.773,0.0182,0.779,0.711,gdf;gmf;cmr;cdr;cdr-d
34011,Wensum at Fakenham,161.9,591936,329335,52.82735,0.84744,Wensum,Fakenham,33.7,EA-EA,34011,34,01/01/1966,,MIS,11.0,,13.2,True,False,False,False,True,True,True,False,True,True,False,True,True,GI,01/05/1966,30/09/2021,0.862,0.118,16/09/1991,16/09/1991,8.79,12/02/1977,12/02/1977,0.246,0.487,0.684,1.65,2.0,0.82,20242.0,20133.0,99.462,,,,33.0,46.6,62.7,75.5,92.8,701.0,698.0,0.0701,0.7742,0.13,0.0005,0.0247,0.065,0.7144,0.1911,0.0002,0.0287,1.0,,,,0.126,,0.7742,0.29,0.857,0.993,16.8,14.39,30.4,38.6,11.1,26.8,14.7,62.0,50.0,0.12,33.0,162.93,0.735,0.995,0.1425,0.0172,0.546,0.818,0.0108,0.706,0.754,gdf;gmf;cmr;cdr;cdr-d
34012,Burn at Burnham Overy,80.0,584198,342742,52.95043,0.74032,Burn,Burnham Overy,2.6,EA-EA,34012,34,01/01/1966,,CC,2.8,,7.6,True,True,True,True,False,False,False,True,False,False,False,False,False,GEI,01/07/1966,30/09/2021,0.317,0.054,19/09/1989,19/09/1989,1.5,18/02/2021,18/02/2021,0.103,0.197,0.27,0.551,0.687,0.96,20181.0,20175.0,99.97,01/07/1966,,1.039,5.0,21.9,51.9,64.5,82.5,676.0,668.0,0.0376,0.8352,0.1154,,0.0099,0.0325,0.795,0.1559,0.0005,0.0161,1.0,,,,0.1141,,0.6039,0.3,0.965,0.997,26.8,6.29,30.9,38.9,11.1,17.01,8.52,48.0,25.0,0.13,5.1,83.87,0.451,1.106,0.0983,0.0116,0.509,0.733,0.0049,,,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
34018,Stiffkey at Warham,87.8,594432,341388,52.93467,0.89164,Stiffkey,Warham,5.3,EA-EA,34018,34,01/01/1972,,FV,,,16.5,True,False,False,False,True,False,False,True,False,False,False,False,False,PGI,01/04/1972,30/09/2021,0.597,0.023,19/10/2011,19/10/2011,12.8,26/06/2007,26/06/2007,0.142,0.304,0.447,1.1,1.51,0.79,18080.0,17595.0,97.317,,,,8.8,24.6,51.6,73.7,97.1,658.0,662.0,0.0863,0.7797,0.1158,0.0007,0.0138,0.0779,0.706,0.203,,0.0128,1.0,,,,0.0673,,0.7752,0.31,0.787,0.997,26.4,17.18,30.4,39.2,11.1,29.11,12.44,50.0,346.0,0.07,8.9,86.13,0.378,1.005,0.0672,0.0139,0.473,1.13,0.0063,0.634,1.022,gdf;gmf;cmr;cdr;cdr-d
35001,Gipping at Constantine Weir,310.8,615427,244110,52.05348,1.14065,Gipping,Constantine Weir,1.7,EA-EA,,35,01/01/1961,31/12/1996,MIS,275.0,,,True,False,False,False,True,False,False,False,False,False,True,False,False,GI,01/10/1964,31/12/1996,1.349,0.039,22/08/1976,22/08/1976,44.26,02/02/1979,02/02/1979,0.125,0.378,0.575,3.259,4.784,0.45,11780.0,5610.0,47.623,,,,2.5,26.7,55.9,76.3,97.5,595.0,578.0,0.0665,0.7193,0.1215,,0.0913,0.055,0.6998,0.1629,0.0008,0.0786,0.594,0.3064,,0.0995,0.1423,,0.8271,0.28,0.479,0.95,28.1,37.61,27.8,35.0,10.6,42.41,24.55,53.0,94.0,0.1,2.5,315.7,0.689,0.976,0.1047,0.0297,0.671,0.557,0.0446,0.818,0.58,gdf;gmf;cmr;cdr;cdr-d
35002,Deben at Naunton Hall,163.1,632162,253350,52.12966,1.39057,Deben,Naunton Hall,5.5,EA-EA,35002,35,01/01/1964,,CC,12.3,12.3,10.6,True,False,False,False,False,False,False,True,False,True,True,False,True,RGI,01/08/1964,30/09/2021,0.788,0.008,10/07/1976,14/07/1976,25.6,17/09/1968,17/09/1968,0.086,0.176,0.269,1.75,3.46,0.34,20880.0,20715.0,99.21,,,,5.0,24.1,50.4,61.7,65.5,612.0,593.0,0.0532,0.7887,0.1222,0.0002,0.0356,0.0508,0.7616,0.1713,0.0,0.0159,0.4614,0.5386,,,0.1698,,0.8257,0.26,0.398,0.986,22.3,39.35,27.9,37.6,10.7,35.75,22.24,46.0,116.0,0.13,5.0,161.78,0.774,1.024,0.1318,0.0067,0.446,0.735,0.0102,0.664,0.73,gdf;gmf;cmr;cdr;cdr-d
35004,Ore at Beversham,54.9,636014,258271,52.17219,1.45016,Ore,Beversham,2.4,EA-EA,35004,35,01/01/1965,,CC,12.0,,11.9,True,True,False,True,False,False,False,True,False,False,False,False,False,GI,01/03/1965,30/09/2021,0.325,0.023,26/06/1976,26/06/1976,10.25,02/02/1979,02/02/1979,0.068,0.109,0.143,0.606,1.12,0.44,20668.0,20063.0,97.073,01/03/1965,,6.012,4.9,17.8,38.2,52.9,61.0,608.0,596.0,0.0699,0.7581,0.1172,0.0002,0.0545,0.0686,0.7709,0.1332,,0.0263,0.5228,0.4772,,,0.2688,,0.7312,0.26,0.455,0.988,22.9,38.03,29.5,37.7,10.9,21.23,11.55,36.0,138.0,0.19,4.9,56.35,0.69,0.914,0.115,0.0083,0.407,1.116,0.0171,0.667,1.088,gdf;gmf;cmr;cdr;cdr-d;gauging-stage;gauging-flow;amax-stage;amax-flow
35008,Gipping at Stowmarket,128.9,605756,257940,52.18132,1.00816,Gipping,Stowmarket,25.1,EA-EA,35008,35,01/01/1966,,CC,32.2,,11.2,True,True,True,True,False,False,False,True,True,False,False,False,False,GEI,01/04/1964,30/09/2021,0.634,0.048,23/09/1989,23/09/1989,22.04,01/02/1979,01/02/1979,0.085,0.133,0.22,1.46,2.525,0.39,21002.0,20626.0,98.21,17/02/1964,,14.725,25.6,44.0,62.0,83.0,97.5,606.0,577.0,0.0572,0.7743,0.1054,,0.063,0.048,0.7531,0.1455,0.0007,0.0525,0.4903,0.5097,,,0.0428,,0.9572,0.28,0.402,0.996,24.6,43.41,26.7,34.0,10.5,17.83,8.9,63.0,67.0,0.16,25.6,125.85,0.567,1.063,0.0987,0.0197,0.624,0.473,0.0283,0.8,0.486,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
35010,Gipping at Bramford,298.0,612673,246529,52.07626,1.10205,Gipping,Bramford,6.3,EA-EA,35010,35,01/01/1969,,MIS,17.0,,16.2,True,True,False,False,True,False,False,False,False,False,False,False,False,GI,01/07/1969,30/09/2021,1.178,0.035,06/08/1976,06/08/1976,28.06,02/02/1979,02/02/1979,0.196,0.359,0.546,2.8,4.57,0.5,19085.0,19056.0,99.848,08/05/1969,,18.305,6.4,30.9,57.2,77.3,97.5,598.0,578.0,0.0646,0.7486,0.1203,,0.0651,0.0554,0.7282,0.1617,0.0008,0.051,0.6259,0.327,,0.047,0.1173,,0.8526,0.28,0.457,0.961,27.7,38.72,27.5,34.8,10.5,36.04,19.49,55.0,92.0,0.1,6.4,295.83,0.662,0.983,0.1035,0.0173,0.571,0.84,0.0283,0.76,0.8,gdf;gmf;cmr;cdr;cdr-d;pot-stage;pot-flow;gauging-stage;gauging-flow;amax-stage;amax-flow
35014,Mill River at Newbourne,27.1,627049,242001,52.02991,1.30846,Mill River,Newbourne,4.3,EA-EA,,35,01/01/1948,31/12/1969,MIS,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,I,02/01/1948,31/12/1969,0.151,0.019,16/01/1959,16/01/1959,0.379,20/09/1960,15/03/1964,0.111,0.133,0.146,0.189,0.208,0.92,8035.0,7479.0,93.08,,,,4.2,18.8,30.2,40.0,50.8,589.0,568.0,0.1073,0.3995,0.1619,0.0078,0.3229,0.1289,0.3401,0.1964,0.002,0.3314,,0.9854,,0.0146,0.732,,0.0604,0.26,0.894,0.983,20.5,14.58,30.2,36.5,11.0,13.58,6.94,30.0,116.0,0.26,4.3,31.12,0.647,1.043,0.1563,0.1131,0.774,1.417,0.1605,0.899,1.399,gdf;gmf;cmr;cdr;cdr-d
